match_id,tournament_id,player_1,player_2,p1_id,p2_id,p1_serve_rating,p1_aces,p1_double_faults,p1_first_serve,p1_1st_serve_points_won,p1_2nd_serve_points_won,p1_break_points_saved,p1_service_games_played,p1_return_rating,p1_1st_serve_return_points_won,p1_2nd_serve_return_points_won,p1_break_points_converted,p1_return_games_played,p1_net_points_won,p1_winners,p1_unforced_errors,p1_service_points_won,p1_return_points_won,p1_total_points_won,p1_max_speed,p1_1st_serve_average_speed,p1_2nd_serve_average_speed,p2_serve_rating,p2_aces,p2_double_faults,p2_first_serve,p2_1st_serve_points_won,p2_2nd_serve_points_won,p2_break_points_saved,p2_service_games_played,p2_return_rating,p2_1st_serve_return_points_won,p2_2nd_serve_return_points_won,p2_break_points_converted,p2_return_games_played,p2_net_points_won,p2_winners,p2_unforced_errors,p2_service_points_won,p2_return_points_won,p2_total_points_won,p2_max_speed,p2_1st_serve_average_speed,p2_2nd_serve_average_speed
ms017,339.0,N. Basavare...N. BASAVAREDDY,G. MonfilsG. MONFILS,b0nn,mc65,234.0,4.0,1.0,49/74,34/49,9/25,2/7,13.0,135.0,12/52,12/25,3/7,14.0,15/22,26.0,31.0,43/74,24/77,67/151,,,,281.0,18.0,0.0,52/77,40/52,13/25,4/7,14.0,205.0,15/49,16/25,5/7,13.0,4/5,38.0,20.0,53/77,31/74,84/151,,,
ms021,339.0,G. Mpetshi ...G. MPETSHI PERRICARD,N. KyrgiosN. KYRGIOS,m0gz,ke17,328.0,36.0,7.0,73/111,65/73,24/38,2/2,18.0,48.0,14/81,8/26,0/2,18.0,12/15,59.0,34.0,89/111,22/107,111/218,,,,333.0,15.0,0.0,81/107,67/81,18/26,2/2,18.0,48.0,8/73,14/38,0/2,18.0,21/26,38.0,20.0,85/107,22/111,107/218,,,
ms018,339.0,F. Gomez,R. Opelka,gj16,o522,278.0,7.0,2.0,41/62,31/41,11/21,3/5,11.0,22.0,2/29,3/20,0/0,11.0,4/5,12.0,18.0,42/62,5/49,47/111,,,,341.0,9.0,1.0,29/49,27/29,17/20,0/0,11.0,130.0,10/41,10/21,2/5,11.0,3/3,21.0,19.0,44/49,20/62,64/111,,,
ms031,339.0,Y. Hanfmann,G. Dimitrov,h997,d875,248.0,4.0,3.0,64/95,40/64,14/31,7/10,11.0,116.0,5/38,15/25,1/3,10.0,10/14,25.0,35.0,54/95,20/63,74/158,,,,280.0,9.0,3.0,38/63,33/38,10/25,2/3,10.0,150.0,24/64,17/31,3/10,11.0,7/8,27.0,27.0,43/63,41/95,84/158,,,
ms027,339.0,J. Lehecka,H. Rune,l0bv,r0dg,269.0,5.0,1.0,43/68,29/43,14/25,7/9,10.0,226.0,19/40,11/22,5/6,11.0,7/11,18.0,35.0,43/68,30/62,73/130,,,,221.0,1.0,2.0,40/62,21/40,11/22,1/6,11.0,119.0,14/43,11/25,2/9,10.0,4/11,7.0,30.0,32/62,25/68,57/130,,,
ms024,339.0,A. Tabilo,B. Bonzi,te30,bm95,277.0,18.0,7.0,84/125,66/84,16/41,5/7,17.0,91.0,15/72,15/38,1/4,17.0,10/13,40.0,50.0,82/125,30/110,112/235,,,,304.0,15.0,2.0,72/110,57/72,23/38,3/4,17.0,123.0,18/84,25/41,2/7,17.0,13/22,48.0,29.0,80/110,43/125,123/235,,,
ms028,339.0,J. ThompsonJ. THOMPSON,M. Berretti...M. BERRETTINI,tc61,bk40,263.0,6.0,4.0,56/93,41/56,16/37,2/4,14.0,150.0,8/49,14/27,3/5,14.0,6/14,15.0,34.0,57/93,22/76,79/169,,,,277.0,8.0,1.0,49/76,41/49,13/27,2/5,14.0,148.0,15/56,21/37,2/4,14.0,4/7,23.0,44.0,54/76,36/93,90/169,,,
ms025,339.0,M. Navone,N. Jarry,n0bs,j551,281.0,10.0,1.0,49/77,37/49,15/28,1/3,12.0,90.0,8/47,11/28,1/4,12.0,0/2,18.0,29.0,52/77,19/75,71/152,,,,301.0,7.0,1.0,47/75,39/47,17/28,3/4,12.0,154.0,12/49,13/28,2/3,12.0,11/16,27.0,35.0,56/75,25/77,81/152,,,
ms029,339.0,A. Michelse...A. MICHELSEN,C. O'connel...C. O'CONNELL,m0qi,o483,272.0,7.0,2.0,49/92,38/49,25/43,3/6,16.0,148.0,9/56,24/45,3/5,16.0,9/20,25.0,33.0,63/92,33/101,96/193,,,,271.0,13.0,3.0,56/101,47/56,21/45,2/5,16.0,133.0,11/49,18/43,3/6,16.0,15/19,41.0,45.0,68/101,29/92,97/193,,,
ms026,339.0,A. Rinderkn...A. RINDERKNECH,Y. NishiokaY. NISHIOKA,rc91,n732,270.0,6.0,1.0,31/51,23/31,11/20,1/3,9.0,41.0,3/31,6/19,0/0,10.0,6/8,19.0,36.0,34/51,9/50,43/101,,,,321.0,1.0,0.0,31/50,28/31,13/19,0/0,10.0,160.0,8/31,9/20,2/3,9.0,1/2,13.0,12.0,41/50,17/51,58/101,,,
ms030,339.0,D. Goffin,A. Vukic,gb88,v832,229.0,3.0,2.0,35/61,18/35,15/26,2/5,8.0,62.0,6/31,11/26,0/3,9.0,3/6,18.0,22.0,33/61,17/57,50/118,,,,298.0,11.0,1.0,31/57,25/31,15/26,3/3,9.0,188.0,17/35,11/26,3/5,8.0,3/3,30.0,19.0,40/57,28/61,68/118,,,
qs008,339.0,Y. Nishioka,L. Tu,n732,tc01,279.0,6.0,0.0,56/88,35/56,23/32,1/4,14.0,158.0,12/42,17/37,3/5,13.0,6/8,20.0,21.0,58/88,29/79,87/167,,,,257.0,7.0,4.0,42/79,30/42,20/37,2/5,13.0,162.0,21/56,9/32,3/4,14.0,12/17,37.0,51.0,50/79,30/88,80/167,,,
qs009,339.0,B. Bonzi,A. Andreev,bm95,a0ab,311.0,1.0,2.0,5/11,5/5,4/6,0/0,2.0,197.0,3/7,6/11,1/2,2.0,3/4,7.0,2.0,9/11,9/18,18/29,,,,192.0,1.0,0.0,7/18,4/7,5/11,1/2,2.0,33.0,0/5,2/6,0/0,2.0,0/0,6.0,7.0,9/18,2/11,11/29,,,
qs010,339.0,D. Lajovic,F. Gomez,l987,gj16,285.0,3.0,1.0,45/55,29/45,6/10,1/3,9.0,45.0,6/40,6/20,0/3,10.0,1/2,6.0,17.0,35/55,12/60,47/115,,,,325.0,9.0,2.0,40/60,34/40,14/20,3/3,10.0,164.0,16/45,4/10,2/3,9.0,7/8,27.0,28.0,48/60,20/55,68/115,,,
qs012,339.0,Y. Hanfmann,R. Gasquet,h997,g628,287.0,6.0,0.0,53/72,41/53,8/19,4/5,11.0,135.0,14/45,15/27,2/7,10.0,6/8,35.0,32.0,49/72,29/72,78/144,,,,258.0,7.0,2.0,45/72,31/45,12/27,5/7,10.0,110.0,12/53,11/19,1/5,11.0,4/7,19.0,23.0,43/72,23/72,66/144,,,
qs013,339.0,L. PouilleL. POUILLE,N. Basavare...N. BASAVAREDDY,pf39,b0nn,241.0,10.0,6.0,37/63,28/37,9/26,4/7,10.0,111.0,8/36,4/14,1/2,10.0,5/9,18.0,30.0,37/63,12/50,49/113,,,,314.0,7.0,2.0,36/50,28/36,10/14,1/2,10.0,163.0,9/37,17/26,3/7,10.0,9/10,17.0,16.0,38/50,26/63,64/113,,,
qs011,339.0,T. Schoolka...T. SCHOOLKATE,M. Kukushki...M. KUKUSHKIN,s0n0,k926,226.0,5.0,2.0,30/57,19/30,13/27,1/5,10.0,193.0,7/34,11/21,2/2,10.0,8/9,14.0,32.0,32/57,18/55,50/112,,,,272.0,6.0,0.0,34/55,27/34,10/21,0/2,10.0,209.0,11/30,14/27,4/5,10.0,5/8,21.0,22.0,37/55,25/57,62/112,,,
qs016,339.0,Y. Nishioka,A. Bolt,n732,bi81,314.0,6.0,0.0,36/59,29/36,16/23,2/2,10.0,122.0,18/51,19/38,2/12,10.0,3/3,20.0,17.0,45/59,37/89,82/148,,,,255.0,9.0,3.0,51/89,33/51,19/38,10/12,10.0,50.0,7/36,7/23,0/2,10.0,11/16,24.0,45.0,52/89,14/59,66/148,,,
qs018,339.0,B. Bonzi,J. Mccabe,bm95,m0oq,302.0,2.0,1.0,28/50,23/28,14/22,0/0,9.0,180.0,10/30,12/18,3/7,8.0,9/11,21.0,20.0,37/50,22/48,59/98,,,,226.0,2.0,0.0,30/48,20/30,6/18,4/7,8.0,54.0,5/28,8/22,0/0,9.0,4/9,6.0,18.0,26/48,13/50,39/98,,,
qs020,339.0,D. Lajovic,C. Hoole,l987,h0eq,288.0,5.0,3.0,49/67,37/49,10/18,3/5,12.0,106.0,18/61,13/24,1/7,12.0,7/10,15.0,18.0,47/67,31/85,78/152,,,,281.0,7.0,4.0,61/85,43/61,11/24,6/7,12.0,126.0,12/49,8/18,2/5,12.0,13/18,27.0,37.0,54/85,20/67,74/152,,,
qs022,339.0,J. Duckwort...J. DUCKWORTH,T. Schoolka...T. SCHOOLKATE,d994,s0n0,272.0,5.0,3.0,35/56,25/35,12/21,2/4,10.0,65.0,9/42,7/16,0/0,10.0,5/7,19.0,22.0,37/56,16/58,53/114,,,,314.0,14.0,1.0,42/58,33/42,9/16,0/0,10.0,141.0,10/35,9/21,2/4,10.0,1/3,23.0,17.0,42/58,19/56,61/114,,,
qs026,339.0,L. Pouille,J. Kubler,pf39,kb95,287.0,16.0,3.0,54/100,40/54,28/46,1/2,16.0,111.0,14/64,19/39,1/3,15.0,16/26,51.0,45.0,68/100,33/103,101/203,,,,289.0,14.0,3.0,64/103,50/64,20/39,2/3,15.0,121.0,14/54,18/46,1/2,16.0,9/14,28.0,30.0,70/103,32/100,102/203,,,
qs023,339.0,A. Collarin...A. COLLARINI,M. Kukushki...M. KUKUSHKIN,cc66,k926,225.0,2.0,3.0,35/58,23/35,10/23,6/10,9.0,100.0,11/41,9/19,1/7,9.0,7/8,16.0,36.0,33/58,20/60,53/118,,,,285.0,3.0,0.0,41/60,30/41,10/19,6/7,9.0,175.0,12/35,13/23,4/10,9.0,3/4,19.0,16.0,40/60,25/58,65/118,,,
qs019,339.0,A. Andreev,C. Tseng,a0ab,t0ap,286.0,10.0,0.0,77/106,55/77,15/29,6/8,15.0,109.0,13/55,21/53,2/6,16.0,5/8,22.0,44.0,70/106,34/108,104/214,,,,275.0,5.0,5.0,55/108,42/55,32/53,4/6,16.0,115.0,22/77,14/29,2/8,15.0,6/9,34.0,39.0,74/108,36/106,110/214,,,
qs017,339.0,L. Tu,L. Klein,tc01,ki63,291.0,6.0,2.0,42/71,30/42,17/29,4/4,10.0,165.0,9/35,10/19,2/3,10.0,4/11,13.0,21.0,47/71,19/54,66/125,,,,267.0,3.0,2.0,35/54,26/35,9/19,1/3,10.0,70.0,12/42,12/29,0/4,10.0,5/7,22.0,33.0,35/54,24/71,59/125,,,
qs021,339.0,U. Blanchet,F. Gomez,bv16,gj16,288.0,8.0,0.0,48/82,39/48,20/34,5/7,15.0,116.0,12/51,11/31,1/2,15.0,5/7,27.0,29.0,59/82,23/82,82/164,,,,297.0,8.0,6.0,51/82,39/51,20/31,1/2,15.0,102.0,9/48,14/34,2/7,15.0,7/9,34.0,34.0,59/82,23/82,82/164,,,
ms001,336.0,K. Nishikor...K. NISHIKORI,A. MullerA. MULLER,n552,mp20,242.0,4.0,1.0,48/75,28/48,14/27,4/8,12.0,135.0,16/60,10/17,2/6,12.0,8/10,28.0,46.0,42/75,26/77,68/152,,,,276.0,2.0,1.0,60/77,44/60,7/17,4/6,12.0,173.0,20/48,13/27,4/8,12.0,7/8,13.0,22.0,51/77,33/75,84/152,,,
ms003,336.0,A. Muller,J. Munar,mp20,mu94,292.0,4.0,3.0,62/94,47/62,20/32,2/4,16.0,127.0,19/73,10/26,2/4,16.0,21/23,27.0,41.0,67/94,29/99,96/193,,,,298.0,6.0,2.0,73/99,54/73,16/26,2/4,16.0,124.0,15/62,12/32,2/4,16.0,8/12,31.0,44.0,70/99,27/94,97/193,,,
ms002,336.0,J. ShangJ. SHANG,K. Nishikor...K. NISHIKORI,s0re,n552,358.0,3.0,0.0,12/15,9/12,3/3,0/0,3.0,45.0,3/13,2/9,0/0,4.0,0/0,10.0,10.0,12/15,5/22,17/37,,,,317.0,3.0,0.0,13/22,10/13,7/9,0/0,4.0,25.0,3/12,0/3,0/0,3.0,0/1,6.0,5.0,17/22,3/15,20/37,,,
ms007,336.0,J. Munar,L. Musetti,mu94,m0ej,262.0,2.0,4.0,69/102,47/69,17/33,7/11,16.0,150.0,15/69,22/33,3/7,16.0,16/19,29.0,43.0,64/102,37/102,101/204,,,,262.0,9.0,4.0,69/102,54/69,11/33,4/7,16.0,142.0,22/69,16/33,4/11,16.0,8/13,32.0,38.0,65/102,38/102,103/204,,,
ms006,336.0,A. Muller,A. Fils,mp20,f0f1,264.0,3.0,1.0,57/89,41/57,14/32,11/13,12.0,183.0,10/31,19/38,5/8,13.0,7/9,11.0,30.0,55/89,29/69,84/158,,,,222.0,3.0,9.0,31/69,21/31,19/38,3/8,13.0,116.0,16/57,18/32,2/13,12.0,5/8,25.0,50.0,40/69,34/89,74/158,,,
ms005,336.0,K. Nishikor...K. NISHIKORI,C. NorrieC. NORRIE,n552,n771,290.0,4.0,1.0,55/75,43/55,9/20,1/2,13.0,168.0,17/55,13/24,3/5,13.0,7/8,24.0,32.0,52/75,30/79,82/154,,,,263.0,8.0,3.0,55/79,38/55,11/24,2/5,13.0,135.0,12/55,11/20,1/2,13.0,4/6,22.0,38.0,49/79,23/75,72/154,,,
ms004,336.0,F. Marozsan,J. Shang,m0ci,s0re,274.0,6.0,2.0,55/81,43/55,11/26,6/8,13.0,142.0,13/57,14/20,2/6,13.0,7/10,21.0,30.0,54/81,27/77,81/158,,,,268.0,9.0,4.0,57/77,44/57,6/20,4/6,13.0,120.0,12/55,15/26,2/8,13.0,3/3,36.0,33.0,50/77,27/81,77/158,,,
ms008,336.0,A. Rublev,F. Marozsan,re44,m0ci,258.0,10.0,3.0,53/85,39/53,15/32,5/9,15.0,134.0,22/67,21/36,3/13,15.0,5/6,39.0,29.0,54/85,43/103,97/188,,,,255.0,5.0,2.0,67/103,45/67,15/36,10/13,15.0,151.0,14/53,17/32,4/9,15.0,9/12,29.0,37.0,60/103,31/85,91/188,,,
ms015,336.0,G. Diallo,L. Musetti,d0f6,m0ej,250.0,6.0,2.0,49/70,32/49,9/21,7/10,10.0,61.0,7/37,5/12,0/2,9.0,7/13,19.0,29.0,41/70,12/49,53/119,,,,316.0,6.0,3.0,37/49,30/37,7/12,2/2,9.0,152.0,17/49,12/21,3/10,10.0,4/5,19.0,16.0,37/49,29/70,66/119,,,
ms014,336.0,N. Borges,J. Munar,bt72,mu94,246.0,2.0,4.0,36/59,26/36,10/23,1/4,10.0,173.0,5/35,11/22,1/1,11.0,5/12,17.0,28.0,36/59,16/57,52/116,,,,291.0,5.0,0.0,35/57,30/35,11/22,0/1,11.0,189.0,10/36,13/23,3/4,10.0,3/3,16.0,17.0,41/57,23/59,64/116,,,
ms009,336.0,J. Shang,P. Martinez,s0re,mo44,293.0,9.0,2.0,40/54,32/40,5/14,6/6,8.0,225.0,10/33,14/16,4/7,8.0,6/7,28.0,17.0,37/54,24/49,61/103,,,,199.0,5.0,6.0,33/49,23/33,2/16,3/7,8.0,84.0,8/40,9/14,0/6,8.0,10/13,16.0,21.0,25/49,17/54,42/103,,,
ms010,336.0,K. Khachano...K. KHACHANOV,K. Nishikor...K. NISHIKORI,ke29,n552,254.0,7.0,5.0,59/90,41/59,14/31,3/7,15.0,126.0,19/62,11/28,3/8,16.0,6/7,25.0,45.0,55/90,30/90,85/180,,,,280.0,1.0,1.0,62/90,43/62,17/28,5/8,16.0,169.0,18/59,17/31,4/7,15.0,10/14,29.0,36.0,60/90,35/90,95/180,,,
ms013,336.0,Z. Bergs,A. Fils,bu13,f0f1,257.0,5.0,2.0,46/71,34/46,11/25,2/5,11.0,183.0,7/39,13/28,2/2,11.0,9/15,14.0,33.0,45/71,20/67,65/138,,,,278.0,6.0,2.0,39/67,32/39,15/28,0/2,11.0,169.0,12/46,14/25,3/5,11.0,6/8,12.0,29.0,47/67,26/71,73/138,,,
ms012,336.0,M. Kecmanov...M. KECMANOVIC,A. MullerA. MULLER,ki95,mp20,252.0,4.0,5.0,83/139,57/83,26/56,5/9,18.0,162.0,25/86,20/36,5/10,18.0,13/18,33.0,48.0,83/139,45/122,128/261,,,,260.0,9.0,2.0,86/122,61/86,16/36,5/10,18.0,152.0,26/83,30/56,4/9,18.0,21/27,59.0,49.0,77/122,56/139,133/261,,,
ms011,336.0,C. Norrie,L. Sonego,n771,su87,310.0,4.0,1.0,52/70,37/52,13/18,2/3,12.0,191.0,14/52,16/23,5/9,13.0,10/14,21.0,18.0,50/70,30/75,80/145,,,,237.0,7.0,0.0,52/75,38/52,7/23,4/9,13.0,98.0,15/52,5/18,1/3,12.0,9/18,33.0,28.0,45/75,20/70,65/145,,,
ms028,336.0,N. Borges,Y. Bu,bt72,y09v,294.0,9.0,4.0,55/81,46/55,14/26,2/4,15.0,105.0,14/65,22/42,2/11,15.0,4/5,26.0,40.0,60/81,36/107,96/188,,,,279.0,17.0,1.0,65/107,51/65,20/42,9/11,15.0,126.0,9/55,12/26,2/4,15.0,9/12,33.0,41.0,71/107,21/81,92/188,,,
ms019,336.0,F. Passaro,P. Martinez,p0ct,mo44,277.0,5.0,2.0,38/55,30/38,8/17,4/6,10.0,67.0,10/45,8/18,0/3,10.0,8/11,23.0,37.0,38/55,18/63,56/118,,,,306.0,3.0,1.0,45/63,35/45,10/18,3/3,10.0,127.0,8/38,9/17,2/6,10.0,4/5,9.0,16.0,45/63,17/55,62/118,,,
ms026,336.0,Z. BergsZ. BERGS,A. Moro can...A. MORO CANAS,bu13,m0ht,316.0,11.0,1.0,38/54,31/38,11/16,1/2,10.0,159.0,17/48,18/30,3/9,10.0,12/17,28.0,32.0,42/54,35/78,77/132,,,,236.0,2.0,3.0,48/78,31/48,12/30,6/9,10.0,110.0,7/38,5/16,1/2,10.0,3/5,6.0,26.0,43/78,12/54,55/132,,,
ms030,336.0,G. DialloG. DIALLO,R. Carballe...R. CARBALLES BAENA,d0f6,cf59,284.0,9.0,2.0,85/117,57/85,19/32,10/13,17.0,134.0,13/65,23/39,3/8,17.0,32/45,48.0,64.0,76/117,36/104,112/221,,,,267.0,9.0,6.0,65/104,52/65,16/39,5/8,17.0,114.0,28/85,13/32,3/13,17.0,7/7,26.0,34.0,68/104,41/117,109/221,,,
ms025,336.0,A. Muller,M. Huesler,mp20,hh06,275.0,9.0,2.0,73/93,48/73,10/20,6/9,14.0,139.0,6/40,26/41,3/8,13.0,13/15,35.0,34.0,58/93,32/81,90/174,,,,250.0,8.0,3.0,40/81,34/40,15/41,5/8,13.0,139.0,25/73,10/20,3/9,14.0,15/24,29.0,40.0,49/81,35/93,84/174,,,
ms029,336.0,J. MunarJ. MUNAR,A. Davidovi...A. DAVIDOVICH FOKINA,mu94,dh50,288.0,6.0,4.0,49/78,36/49,19/29,2/4,14.0,174.0,14/39,16/37,4/6,14.0,8/13,22.0,41.0,55/78,30/76,85/154,,,,243.0,2.0,4.0,39/76,25/39,21/37,2/6,14.0,125.0,13/49,10/29,2/4,14.0,6/12,12.0,40.0,46/76,23/78,69/154,,,
ms021,336.0,D. Shapoval...D. SHAPOVALOV,K. Nishikor...K. NISHIKORI,su55,n552,230.0,7.0,5.0,27/52,18/27,12/25,4/7,8.0,57.0,6/35,6/15,0/2,9.0,6/13,20.0,26.0,30/52,12/50,42/102,,,,315.0,4.0,0.0,35/50,29/35,9/15,2/2,9.0,166.0,9/27,13/25,3/7,8.0,2/3,13.0,8.0,38/50,22/52,60/102,,,
ms018,336.0,J. Shang,C. Wong,s0re,w0bh,322.0,4.0,1.0,33/59,29/33,20/26,0/0,11.0,107.0,11/52,15/24,1/7,11.0,4/4,16.0,15.0,49/59,26/76,75/135,,,,284.0,17.0,1.0,52/76,41/52,9/24,6/7,11.0,35.0,4/33,6/26,0/0,11.0,8/13,27.0,36.0,50/76,10/59,60/135,,,
ms023,336.0,L. SonegoL. SONEGO,B. Nakashim...B. NAKASHIMA,su87,n0ae,328.0,5.0,1.0,38/61,34/38,17/23,0/0,11.0,117.0,6/39,7/17,1/2,10.0,17/17,21.0,20.0,51/61,13/56,64/117,,,,306.0,6.0,0.0,39/56,33/39,10/17,1/2,10.0,37.0,4/38,6/23,0/0,11.0,7/9,13.0,21.0,43/56,10/61,53/117,,,
ms024,336.0,L. DarderiL. DARDERI,M. Kecmanov...M. KECMANOVIC,d0fj,ki95,255.0,9.0,1.0,35/53,22/35,10/18,6/9,9.0,74.0,7/39,10/18,0/2,9.0,1/2,24.0,25.0,32/53,17/57,49/110,,,,299.0,9.0,1.0,39/57,32/39,8/18,2/2,9.0,148.0,13/35,8/18,3/9,9.0,2/2,26.0,21.0,40/57,21/53,61/110,,,
ms017,336.0,R. Safiulli...R. SAFIULLIN,F. MarozsanF. MAROZSAN,sx50,m0ci,193.0,4.0,3.0,47/72,29/47,8/25,10/16,9.0,199.0,11/41,15/29,4/5,10.0,3/8,21.0,33.0,37/72,26/70,63/142,,,,242.0,6.0,3.0,41/70,30/41,14/29,1/5,10.0,210.0,18/47,17/25,6/16,9.0,5/8,27.0,23.0,44/70,35/72,79/142,,,
ms022,336.0,C. Norrie,L. Tien,n771,t0ha,272.0,11.0,1.0,60/78,38/60,8/18,5/7,11.0,179.0,15/42,16/27,4/9,10.0,10/15,27.0,29.0,46/78,31/69,77/147,,,,226.0,6.0,5.0,42/69,27/42,11/27,5/9,10.0,139.0,22/60,10/18,2/7,11.0,2/4,26.0,37.0,38/69,32/78,70/147,,,
qs004,336.0,P. Kotov,M. Huesler,k09f,hh06,270.0,4.0,2.0,51/80,33/51,17/29,6/8,11.0,179.0,10/49,9/18,1/1,11.0,0/3,15.0,23.0,50/80,19/67,69/147,,,,297.0,9.0,2.0,49/67,39/49,9/18,0/1,11.0,120.0,18/51,12/29,2/8,11.0,8/12,29.0,35.0,48/67,30/80,78/147,,,
qs005,336.0,G. Diallo,H. Grenier,d0f6,gf95,322.0,11.0,0.0,62/79,47/62,12/17,0/1,15.0,137.0,18/55,8/20,3/7,14.0,17/25,41.0,30.0,59/79,26/75,85/154,,,,281.0,7.0,3.0,55/75,37/55,12/20,4/7,14.0,160.0,15/62,5/17,1/1,15.0,6/10,13.0,27.0,49/75,20/79,69/154,,,
qs007,336.0,F. Passaro,D. Yevseyev,p0ct,y171,264.0,4.0,2.0,46/80,33/46,19/34,2/5,14.0,182.0,21/64,25/35,5/12,14.0,14/16,33.0,43.0,52/80,46/99,98/179,,,,226.0,4.0,1.0,64/99,43/64,10/35,7/12,14.0,154.0,13/46,15/34,3/5,14.0,4/6,18.0,30.0,53/99,28/80,81/179,,,
qs006,336.0,A. Moro can...A. MORO CANAS,J. CuiJ. CUI,m0ht,c0aj,304.0,8.0,2.0,36/57,29/36,12/21,5/5,9.0,196.0,15/43,7/11,3/5,8.0,5/5,27.0,28.0,41/57,22/54,63/111,,,,245.0,2.0,0.0,43/54,28/43,4/11,2/5,8.0,62.0,7/36,9/21,0/5,9.0,4/8,9.0,19.0,32/54,16/57,48/111,,,
qs008,336.0,P. Kotov,V. Royer,k09f,r0eb,276.0,10.0,5.0,58/92,43/58,19/34,1/4,16.0,121.0,19/68,20/44,3/10,17.0,2/5,28.0,38.0,62/92,39/112,101/204,,,,273.0,10.0,1.0,68/112,49/68,24/44,7/10,17.0,164.0,15/58,15/34,3/4,16.0,15/27,35.0,52.0,73/112,30/92,103/204,,,
qs010,336.0,G. Diallo,K. Ng,d0f6,n0aj,312.0,5.0,3.0,43/59,35/43,9/16,0/0,10.0,140.0,25/56,14/30,2/7,10.0,11/12,27.0,36.0,44/59,39/86,83/145,,,,251.0,0.0,6.0,56/86,31/56,16/30,5/7,10.0,62.0,8/43,7/16,0/0,10.0,6/9,8.0,33.0,47/86,15/59,62/145,,,
qs012,336.0,D. AltmaierD. ALTMAIER,A. Moro can...A. MORO CANAS,ae14,m0ht,251.0,4.0,0.0,34/55,26/34,7/21,2/4,9.0,62.0,3/38,6/11,0/0,10.0,4/7,11.0,17.0,33/55,9/49,42/104,,,,317.0,5.0,2.0,38/49,35/38,5/11,0/0,10.0,162.0,8/34,14/21,2/4,9.0,11/14,28.0,15.0,40/49,22/55,62/104,,,
qs014,336.0,F. Passaro,A. Dougaz,p0ct,df88,273.0,6.0,2.0,56/93,41/56,21/37,3/6,16.0,165.0,15/52,16/27,4/8,15.0,11/11,25.0,32.0,62/93,31/79,93/172,,,,252.0,6.0,4.0,52/79,37/52,11/27,4/8,15.0,139.0,15/56,16/37,3/6,16.0,14/18,25.0,42.0,48/79,31/93,79/172,,,
qs009,336.0,M. Huesler,L. Djere,hh06,db63,288.0,4.0,0.0,45/65,34/45,10/20,0/1,11.0,160.0,13/47,20/32,3/7,11.0,7/9,16.0,21.0,44/65,33/79,77/144,,,,246.0,11.0,3.0,47/79,34/47,12/32,4/7,11.0,184.0,11/45,10/20,1/1,11.0,3/5,24.0,30.0,46/79,21/65,67/144,,,
qs013,336.0,J. CuiJ. CUI,J. Cerundol...J. CERUNDOLO,c0aj,c0c8,277.0,4.0,4.0,44/65,30/44,11/21,5/6,9.0,159.0,10/30,17/32,4/14,9.0,14/18,19.0,18.0,41/65,27/62,68/127,,,,220.0,9.0,3.0,30/62,20/30,15/32,10/14,9.0,107.0,14/44,10/21,1/6,9.0,2/3,29.0,33.0,35/62,24/65,59/127,,,
qs015,336.0,D. Yevseyev,C. Garin,y171,gd64,274.0,5.0,3.0,45/77,36/45,16/32,7/9,13.0,159.0,17/52,13/30,3/5,13.0,4/6,10.0,20.0,52/77,30/82,82/159,,,,264.0,2.0,3.0,52/82,35/52,17/30,2/5,13.0,108.0,9/45,16/32,2/9,13.0,10/16,28.0,42.0,52/82,25/77,77/159,,,
qs011,336.0,T. Atmane,H. Grenier,a0gc,gf95,264.0,11.0,7.0,59/93,40/59,18/34,4/7,14.0,143.0,8/50,17/27,2/4,14.0,20/27,39.0,40.0,58/93,25/77,83/170,,,,273.0,8.0,5.0,50/77,42/50,10/27,2/4,14.0,144.0,19/59,16/34,3/7,14.0,13/15,22.0,23.0,52/77,35/93,87/170,,,
ms001,8998.0,F. Auger-al...F. AUGER-ALIASSIME,S. KordaS. KORDA,ag37,k0ah,299.0,10.0,4.0,41/72,34/41,20/31,4/5,13.0,150.0,15/50,20/31,3/10,12.0,6/8,25.0,21.0,54/72,35/81,89/153,,,,243.0,7.0,4.0,50/81,35/50,11/31,7/10,12.0,80.0,7/41,11/31,1/5,13.0,7/18,13.0,41.0,46/81,18/72,64/153,,,
ms002,8998.0,T. PaulT. PAUL,F. Auger-al...F. AUGER-ALIASSIME,pl56,ag37,265.0,7.0,3.0,52/94,36/52,25/42,5/8,15.0,149.0,18/70,26/40,4/12,16.0,10/17,21.0,38.0,61/94,44/110,105/204,,,,249.0,8.0,4.0,70/110,52/70,14/40,8/12,16.0,129.0,16/52,17/42,3/8,15.0,10/14,26.0,61.0,66/110,33/94,99/204,,,
ms003,8998.0,M. Kecmanov...M. KECMANOVIC,S. KordaS. KORDA,ki95,k0ah,299.0,2.0,2.0,46/61,34/46,9/15,0/1,10.0,58.0,7/44,10/24,0/0,11.0,2/6,10.0,18.0,43/61,17/68,60/129,,,,312.0,13.0,3.0,44/68,37/44,14/24,0/0,11.0,176.0,12/46,6/15,1/1,10.0,9/15,36.0,26.0,51/68,18/61,69/129,,,
